ev,label,probFalseZS,probTrueZS,emotion_max,category_max,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,neutral,optimism,pride,realization,relief,remorse,sadness,surprise,black,christian,female,homosexual_gay_or_lesbian,identity_attack,insult,jewish,male,muslim,obscene,psychiatric_or_mental_illness,severe_toxicity,sexual_explicit,threat,toxicity,white,Campaign strategies,Election administration,Voter registration,Voter turnout,Women in politics
"[-0.22870795  0.15506728  0.26102368 -0.05769573  0.05451641 -0.02932134
  0.00584092 -0.14807184  0.02412608  0.22364295  0.16870567  0.01754045
  0.12415122 -0.04584211  0.03296448  0.00886634  0.20575755 -0.03402224
  0.14425408  0.03429524  0.03001403  0.15468643 -0.11494856  0.09803096
 -0.02959527  0.19371154 -0.05667199 -0.01978303  0.00234092 -0.00444452
  0.22118932 -0.02112152 -0.10162901 -0.17406988 -0.04193048 -0.12460944
 -0.01697477 -0.02747955 -0.02506216  0.0350988   0.06656373 -0.00084915
 -0.01860259 -0.05254753 -0.01902983 -0.01940394 -0.0649684  -0.05403965
  0.02977111  0.05324643]",0,0.4600757658481598,0.5399242043495178,neutral,Women in politics,0.0007982263341546,0.0002351061848457,6.527971709147096e-05,0.0001549227745272,0.0011843824759125,2.0364226656965908e-05,2.392949318164028e-05,2.1626168745569885e-05,0.0001806722721084,7.844653009669855e-05,0.0003728712326847,7.132317841751501e-05,1.0488944099051876e-05,0.0001049347192747,8.715299372852313e-06,5.6723034504102536e-05,1.2046995834680274e-05,3.045921584998723e-05,3.552674752427265e-05,8.168447493517306e-06,0.9959306120872498,0.0002704265352804,2.224965282948688e-05,0.0001721770677249,5.35086155650788e-06,5.299718031892553e-05,5.281030098558404e-05,1.917202462209389e-05,3.309512248961255e-05,4.615506986738183e-05,9.604021033737807e-05,2.7476933610159907e-05,2.3590786440763626e-05,0.0001896969770314,1.986651295737829e-05,0.0003134395228698,4.9489284720039e-05,5.206276182434522e-05,0.0001050087739713,1.1085012374678629e-06,2.3824310119380247e-05,2.6560359401628368e-05,0.0005152271478436,7.00882519595325e-05,0.2729540169239044,0.0930151492357254,0.0711080804467201,0.1304689347743988,0.4324537813663482
"[-5.53278002e-01  5.49128108e-02 -1.14365100e-02 -3.51462526e-02
 -6.57693818e-02 -1.32133072e-01  2.14948101e-02 -3.46274264e-02
  3.62971375e-02  4.79554927e-02 -2.84325764e-02 -4.49277558e-02
  5.24166801e-02  3.44531814e-02 -3.14615775e-02 -4.48011798e-03
 -1.51348838e-03 -5.28959486e-02 -2.23240459e-02  4.05012678e-02
  2.17200738e-02 -2.68029187e-03 -2.09444473e-03  1.83736491e-02
  1.26759180e-02 -1.24427916e-02 -1.15363442e-02  2.50874170e-02
 -4.59354641e-04  3.60106811e-03 -4.35455625e-02  1.15333343e-02
 -4.88472179e-03 -4.35199808e-02 -4.86926108e-02  1.33556653e-02
 -5.03355238e-02 -1.09885817e-02  7.60648612e-03 -1.11266706e-02
 -3.13295582e-02  1.21543393e-02 -2.82010224e-02  1.32769518e-02
  9.96856649e-03  1.64852605e-02  5.00809215e-03 -1.55320687e-02
  2.18114571e-02 -2.99963247e-02]",0,0.5878109931945801,0.4121889770030975,neutral,Campaign strategies,0.0001138776278821,0.0002400595985818,1.0147633474844042e-05,6.72551104798913e-05,0.0026982403360307,6.819660484325142e-05,0.0002206634380854,0.0001824518694775,0.0007712435908615,5.910632171435282e-05,0.0001675866806181,1.7342459614155814e-05,4.3946938603767185e-06,3.696388375828974e-05,5.913713266636478e-06,0.0001406317605869,6.665975433861604e-06,5.510312621481717e-05,1.0467547326697968e-05,1.3030588888796045e-05,0.9909374713897704,0.0039353403262794,5.229799171502236e-06,0.0001187349043902,1.846003760874737e-05,4.279065251466818e-05,3.424809983698651e-05,1.8328330043004826e-05,3.9953276427695534e-05,7.139001536415891e-05,0.00010930702410400001,2.7497639166540466e-05,2.8337683033896614e-05,0.0001163299384643,3.187973925378173e-05,0.000195120810531,6.184167432365939e-05,2.9299997549969703e-05,0.0001051977887982,1.1353233730915235e-06,1.8078939319821075e-05,2.6093686756212264e-05,0.00038446029066100003,7.211769843706861e-05,0.6192029714584351,0.0722311586141586,0.0498972795903682,0.1770423799753189,0.0816261917352676
"[-0.38054181 -0.07320788 -0.02746111  0.00798078  0.15656856  0.10424178
 -0.04573999 -0.05282338  0.04303687 -0.0347479  -0.01494321  0.07978346
  0.09986165 -0.01086112 -0.03375606 -0.12696277 -0.01775618  0.01842771
 -0.03474953 -0.07899777  0.05336719  0.03865378  0.01943765 -0.04300665
  0.00433876 -0.03844213  0.03565647 -0.00843285 -0.01062612 -0.00045887
 -0.01191503 -0.00741742  0.00588505 -0.02662867 -0.01569825  0.05134856
  0.00561312  0.01276511 -0.00342658  0.02662891  0.00816641  0.02934441
 -0.01660046 -0.003426    0.01647789  0.04024625  0.00932458  0.00632942
 -0.01062802 -0.02992208]",0,0.8502749800682068,0.1497250348329544,neutral,Election administration,0.00036365198320699997,7.394343265332282e-05,2.8450833269744177e-05,6.721963291056454e-05,0.0419524833559989,8.654646808281541e-05,8.805452671367675e-05,3.11614821839612e-05,0.0001027268881443,0.0002722109784372,0.0021679992787539,2.2899814211996272e-05,3.33171442434832e-06,7.931384607218206e-05,1.132803845393937e-05,0.0002030060568358,2.945277810795233e-05,9.3204973381944e-05,6.362018757499753e-05,2.043187305389437e-05,0.9518370032310486,0.0007068306440487,1.4441989151237067e-05,0.0013794527621939,3.4064927604049444e-05,0.0001142605178756,0.00013684509031,1.601988697075285e-05,3.7678968510590494e-05,3.8615380617557094e-05,8.096834062598646e-05,3.108465898549184e-05,2.9613322112709284e-05,0.0005881862016394,3.9383128751069314e-05,0.0004197401285637,3.880464282701723e-05,0.0005408297874964,0.0002713079738896,2.7539329039427685e-06,8.725235966267064e-05,0.0001085662588593,0.0015086561907082,3.5717988794203854e-05,0.089552491903305,0.7802135348320007,0.0385536774992942,0.057298794388770995,0.0343815088272094
"[ 4.72399565e-01 -1.93076709e-01  1.09629254e-03 -1.80448697e-02
 -3.10067822e-02  4.45340255e-02  2.65806792e-02 -3.37483370e-02
  1.82261107e-02  2.72314539e-02 -4.15740177e-02 -4.20050718e-02
  2.39267185e-02 -5.85937937e-02 -2.42982259e-02 -3.82075321e-02
 -1.28090853e-02  3.62816385e-02  1.61136495e-02  1.93259121e-02
 -1.46058012e-03 -2.61660297e-02  1.92314586e-02 -5.24940332e-03
  1.34359328e-03  1.13103068e-02 -2.01786319e-02 -1.82511367e-02
  2.23408314e-02  2.47154329e-03  2.50126313e-02  1.12288056e-03
  2.55915443e-02 -5.86262882e-03  1.70888304e-02  7.26184571e-03
  3.21298976e-02 -2.36807860e-02  5.52109749e-03  1.65149191e-02
 -1.46354926e-02  1.12222437e-02  2.89369616e-02  9.15824735e-03
 -4.29066254e-06 -3.06724206e-02 -9.53881654e-03 -7.80931521e-04
 -9.14477038e-03 -6.49513516e-03]",0,0.9047614932060242,0.0952384397387504,neutral,Campaign strategies,6.979183672228828e-05,9.040679287863897e-05,0.0003250269219279,0.0003191863070242,0.000751010084059,4.521553273661994e-05,0.0003662763920146,7.026734238024801e-05,9.777888044482096e-05,0.0002812015591189,0.0041300519369542,8.992577204480767e-05,1.182246342068538e-05,1.5711859305156395e-05,2.7527454221853986e-05,3.5995613870909444e-05,4.157084549660794e-05,1.610365325177554e-05,2.212576691817958e-05,2.210240018030163e-05,0.9908764958381652,0.0014558726688846,1.0907371688517744e-05,0.000399223237764,1.1302083294140175e-05,8.80424995557405e-05,0.0003091907419729,1.9849418094963767e-05,3.839615601464175e-05,4.2034465877804905e-05,5.992094884277322e-05,1.626613266125787e-05,6.249773286981508e-05,0.0001692848163656,1.845540100475773e-05,0.0001738268183544,5.588711064774544e-05,3.3587886719033115e-05,8.551954670110716e-05,1.2117156984459145e-06,2.651169415912591e-05,7.838659803383052e-05,0.0008368599228560001,4.679236371885054e-05,0.4641914069652557,0.1130534335970878,0.1291641592979431,0.1630596220493316,0.1305314004421234
"[-0.1695833  -0.21579924  0.02470567  0.01352646  0.06369047  0.01353798
  0.02344447  0.06931173 -0.05322822 -0.02048998 -0.05759823  0.06344465
  0.04845402 -0.01966754  0.03835839 -0.08678928 -0.00868145  0.0256003
 -0.02563904 -0.00342037 -0.01692742 -0.03220949  0.01531322  0.03121604
 -0.03204984 -0.04140758 -0.02541393 -0.00097629  0.02341426  0.0109583
  0.03368196  0.02515285 -0.02677434 -0.02314913  0.00955286  0.00551593
 -0.02780494  0.00198348  0.03808386  0.00803203  0.01228304 -0.01038148
 -0.01430904 -0.02649906 -0.0207686   0.01005876  0.01703914  0.00882777
  0.01127388 -0.0096944 ]",1,0.7591585516929626,0.2408414483070373,neutral,Campaign strategies,0.0001254486269317,0.0003387261822354,4.789282320416533e-05,0.0001732337259454,0.0005720078479498,1.6168847650988027e-05,0.0002079209079965,2.145450707757845e-05,9.049799700733274e-05,8.168604108504951e-05,0.0007015744922682,3.969095632783137e-05,1.3238617611932567e-05,4.89698322780896e-05,3.6457095120567833e-06,0.0001027629550662,1.0117501915374303e-05,5.328547194949351e-05,7.913178706075996e-06,1.0717871191445738e-05,0.9954041242599488,0.0012789776083081,2.7228667022427544e-05,0.0005109814810566,1.1873788935190532e-05,4.984546467312612e-05,3.388933691894636e-05,1.617864108993672e-05,3.321093390695751e-05,5.977085311315022e-05,8.111710485536605e-05,2.2076224922784604e-05,2.9960787287564013e-05,0.0001573561166878,2.2276795789366588e-05,0.0001430499251,5.042102202423848e-05,3.400045898160897e-05,8.311829878948629e-05,9.851800086835285e-07,1.9875593352480788e-05,2.9287035431480035e-05,0.0005146395997144,4.5389384467853226e-05,0.4493940770626068,0.2496889233589172,0.0701213032007217,0.1782988160848617,0.0524969138205051
"[ 6.43836173e-01 -1.39783667e-02 -6.82310258e-03 -5.08689979e-02
 -7.45119657e-03 -7.17224959e-03 -1.64059429e-02 -1.90300690e-02
 -4.41850802e-02 -1.25483596e-03  2.64322182e-02 -5.27227613e-02
  5.01722503e-03  1.58153242e-02 -1.71592855e-02 -5.31343583e-02
 -2.43581704e-02 -4.99995743e-03  1.57116501e-02  2.57047438e-02
 -2.26904375e-02 -3.48906292e-02 -2.90809606e-03  1.95735306e-02
 -1.57175398e-02 -7.24672053e-04  3.22151506e-02 -3.29280300e-02
 -1.53531980e-02  1.61066159e-02  5.76441940e-02 -2.08015975e-02
 -2.08562394e-02  2.57426980e-02 -1.65916385e-02  1.15195659e-02
  5.93098825e-03  2.78919510e-03  1.33254749e-02  2.95342544e-02
 -2.74377622e-02  2.64478119e-02 -2.36650388e-02 -1.68998943e-04
 -1.66162143e-02 -6.35165425e-03 -1.59863441e-02 -9.92780953e-03
 -2.19497156e-02 -1.98857005e-02]",0,0.8639815449714661,0.1360184550285339,neutral,Campaign strategies,5.145851537236013e-05,4.8980928113451234e-05,0.0001525637053418,0.0007652339991182,0.0017386499093845,3.6135152186034254e-05,0.0001222917926497,1.850368244049605e-05,2.752687214524485e-05,0.0004009199037682,0.0064000128768384,6.749899330316111e-05,7.212990567495581e-06,9.791244337975513e-06,1.3795375707559286e-05,4.4298121792962775e-05,7.047501640045083e-06,1.690562567091547e-05,1.4422410458792001e-05,1.532761780254077e-05,0.9890467524528505,0.000135826980113,8.375334800803103e-06,0.0006892772507853,1.1725449439836666e-05,3.5786444641416886e-05,0.0001066923650796,7.036519946268527e-06,3.6534554965328425e-05,6.392782233888282e-05,0.0001037123947753,2.6573432478471663e-05,2.939330261142459e-05,0.0001196220764541,3.03257711493643e-05,0.0001968198630493,6.509002560051158e-05,2.471715197316371e-05,9.022340964293107e-05,1.0056375003841822e-06,1.5521218301728364e-05,2.339216553082224e-05,0.0003876094706356,6.4885760366451e-05,0.4013024866580963,0.1000639870762825,0.1052243784070015,0.162855863571167,0.2305532544851303
"[-0.47846409 -0.09142524 -0.0449758  -0.03402855 -0.0594755   0.05239085
  0.02229575 -0.03132009 -0.02111201  0.02636466 -0.01133899  0.00531259
 -0.0600516   0.03156567 -0.0040694   0.00834871  0.00582526 -0.0146239
  0.03264236 -0.03475885  0.00170274  0.02433934 -0.00763087  0.01801375
 -0.02231787  0.01582193 -0.00706819 -0.02810268  0.0112891  -0.00899679
 -0.01182536 -0.01071279  0.0043883  -0.00871452 -0.01771815  0.02228605
  0.01083685  0.0076753  -0.00730617 -0.01223602 -0.00607131  0.02775186
  0.01777935  0.00254203  0.0211846   0.03728918 -0.0054557  -0.00639816
 -0.00696455 -0.00459531]",0,0.9841400980949402,0.0158599112182855,neutral,Campaign strategies,3.9964386814972386e-05,0.0006363434367813,0.0002185975463362,0.0009897437412291,0.0078207682818174,1.5599720427417193e-05,0.0021166591905057,0.0003482939791865,0.0001802113692974,0.0002239800087409,0.0851918160915374,0.0003933753760065,3.111913247266784e-05,6.276580825215207e-05,1.2082853572792375e-05,6.66393680148758e-05,1.427050847269129e-05,8.176187111530453e-05,4.263007576810196e-05,4.3844014726346365e-05,0.8969823122024536,0.0004909652634523,1.9111444998998195e-05,0.0037466080393642,1.6324935131706297e-05,5.378888818086125e-05,9.837911784416065e-05,6.204267265275121e-05,0.0004209269827697,0.0007264839950948,0.0010745626641437,0.9985548853874208,0.0742964744567871,0.0113077340647578,0.0003778478712774,0.0080981831997632,0.0013682162389159,0.0008595232502557,0.0007420364418067,9.063707693712786e-05,0.0020762123167514,0.0007041119388304,0.1205560714006424,0.00034801202127699994,0.5993372797966003,0.104425348341465,0.1108959093689918,0.1125220209360122,0.0728193745017051
"[-5.45779795e-01  5.32450227e-02  5.20237282e-02 -3.53008650e-02
 -4.12061575e-02 -1.20797020e-01  1.94308847e-02 -4.97118333e-02
  3.45404474e-02  5.83311186e-02 -2.26739041e-02 -9.53135589e-02
  5.42306444e-02  3.37148908e-02 -2.18461592e-02 -3.30293096e-02
  2.92126181e-02 -1.49564994e-03  3.42891758e-02 -1.62050869e-02
 -5.36527110e-02  1.70232297e-03 -6.78582925e-03  2.03747816e-02
 -6.76218477e-03 -2.91512842e-03  2.23755639e-02  3.28990442e-02
  7.31873665e-03 -1.73555662e-02  1.30837929e-02  2.88395196e-02
  3.84683945e-03 -4.01218054e-02 -4.26538063e-03  1.40758574e-04
 -4.29019382e-02 -3.37134487e-02  1.49181816e-02 -1.29189737e-02
 -2.39862143e-02  1.55600015e-03 -1.67510794e-02  1.10886866e-02
 -1.68444112e-02  4.07807764e-03 -1.46932120e-02 -1.31512267e-02
 -1.77198471e-02 -1.12269959e-02]",0,0.7456983327865601,0.2543016970157623,neutral,Campaign strategies,7.573451875941828e-05,7.734249084023759e-05,4.572564648697153e-05,0.0006216117180883,0.0076907663606107,2.0478069927776232e-05,4.9243666580878205e-05,4.960026853950694e-05,0.0001477992627769,0.0002618189901113,0.0021670926362276,8.167593477992341e-05,7.4566587500157775e-06,3.1526527891401195e-05,7.450424618582474e-06,5.257922384771518e-05,6.447448413382517e-06,2.554825186962261e-05,1.7098358512157574e-05,1.5377261661342345e-05,0.983649969100952,0.0003182773361913,1.1796240869443864e-05,0.004369655624032001,9.23123752727406e-06,5.220768071012572e-05,0.0001236027455888,1.2963088011019865e-05,0.0001936207409016,8.419556252192706e-05,0.0001258083357242,2.068838875857182e-05,0.0001638568792259,0.0020217262208461,7.7512304414995e-05,0.1533220261335373,0.0005761592765338,0.0002141305740224,0.0002324391243746,6.136216143204365e-06,6.107364606577903e-05,0.0001789642847143,0.004460119176656,0.0002608274808153,0.5087738633155823,0.1369605362415313,0.1050934344530105,0.1263571232557296,0.1228149831295013
"[ 8.02791462e-01  2.39956349e-01 -1.22763984e-01 -4.63185818e-02
  4.35713872e-02 -7.33036899e-03 -3.92363220e-03 -1.71016842e-02
 -6.56018082e-03  1.04437134e-02 -1.90325409e-02  2.62240754e-02
  7.68220977e-04  4.06022703e-02  2.48089294e-02 -3.24495601e-02
  8.25277432e-03 -7.12993941e-03  2.03215481e-02 -2.69973238e-03
 -2.43985324e-02  3.90600589e-03 -1.27170842e-02 -9.65166689e-05
 -4.56690245e-03 -9.06267455e-03  3.96062757e-04  1.12128508e-03
  1.62541101e-02  6.38722024e-04 -2.72731363e-02 -1.19304817e-02
  4.10930635e-03 -2.20268060e-02  8.67287392e-03  6.35608655e-03
 -1.61750645e-02  9.46935948e-03 -6.14573079e-03 -1.74221401e-02
  2.10824498e-02 -7.18188956e-03  1.19251571e-02 -4.15106701e-03
  1.28412896e-02  9.15647801e-03  6.18601260e-03  2.45093301e-04
  1.38629456e-03 -1.32502792e-04]",0,0.9067228436470032,0.093277171254158,neutral,Women in politics,4.662013816414401e-05,9.163749928120524e-05,2.2751975848223083e-05,0.0002032105257967,0.0038089717272669,1.885234087239951e-05,0.0001196420198539,3.9556758565595374e-05,5.106152821099386e-05,4.737688504974358e-05,0.0002753516018856,2.090771886287257e-05,5.0955836741195534e-06,1.8689475837163627e-05,3.647314997579088e-06,2.9417171390377916e-05,3.3918988719960907e-06,3.3105225156759836e-05,7.567704415123443e-06,1.1965006706304848e-05,0.9934927821159364,0.000409150699852,1.2593843166541776e-05,0.001160412793979,1.632860403333325e-05,2.053491152764764e-05,1.915563188958913e-05,1.0244427357974926e-05,3.424484020797536e-05,6.679131911369039e-05,0.0001033763910527,2.6980207621818412e-05,2.91048036160646e-05,0.000126063634525,3.091254984610714e-05,0.000160661744303,6.517871952382848e-05,2.9296335924300365e-05,8.542043360648677e-05,1.0290654017808263e-06,1.732779128360562e-05,2.6246272682328712e-05,0.0004159927193541,5.591914668912068e-05,0.2694152891635895,0.1775455772876739,0.0970998257398605,0.1483238041400909,0.3076154291629791
"[-0.59007179  0.09181961 -0.00658031 -0.01513435 -0.01227108 -0.02038911
 -0.01224758 -0.04370143 -0.00277326 -0.01053195 -0.01998191  0.04182249
  0.04777076 -0.01462662 -0.08462344 -0.06131723  0.02756804  0.03243862
 -0.02245885 -0.00460155  0.03208282 -0.00961603 -0.02606944 -0.02673086
 -0.00300153 -0.01119576 -0.01351955 -0.00263842  0.02166056  0.01249514
 -0.02496617 -0.01433943 -0.0075174  -0.02245089 -0.00285974  0.00085888
  0.00372923 -0.00857701 -0.02963641 -0.00789338 -0.02397723 -0.00734531
  0.01549775 -0.0021918   0.02222473 -0.012625    0.01800242  0.00093373
  0.01680179 -0.01347832]",1,0.0458177216351032,0.9541822671890259,neutral,Campaign strategies,0.0001380856410833,0.0002003077097469,7.323210593312979e-05,0.0002484759315848,0.0010293229715898,1.904717828438152e-05,0.0001203865758725,4.0107795939547934e-05,5.526620952878147e-05,9.434438106836751e-05,0.0013263346627354,3.846329855150543e-05,5.46426326764049e-06,1.8176677258452397e-05,8.756501301832031e-06,2.1457901311805472e-05,6.4001401369750965e-06,1.7837199266068634e-05,1.4248055776988623e-05,6.7581868279376076e-06,0.9960041642189026,0.0001536569907329,5.856146344740409e-06,0.0002212192048318,3.3719613838911755e-06,4.230171907693148e-05,8.043662819545716e-05,6.499377377622295e-06,2.6595716917654503e-05,4.351027382654138e-05,9.019838034873828e-05,1.4546767488354815e-05,2.8460504836402837e-05,0.0001960629597306,2.127392690454144e-05,0.0002040692343143,4.9610822316026315e-05,5.117335240356624e-05,0.0001224258012371,1.2230675565660931e-06,2.622385545691941e-05,5.427171345218085e-05,0.0006683897809125,4.7942448873072856e-05,0.5135400891304016,0.1672109067440033,0.07911782711744299,0.0995303615927696,0.1406008601188659
"[-0.43098193 -0.03781845  0.08626439 -0.0450003  -0.06013787 -0.1046456
  0.0284065  -0.01666155 -0.01579315 -0.0787241  -0.04764797  0.03711047
  0.02545614  0.00603228  0.00909368  0.00729355 -0.02559502 -0.02020989
 -0.0190242   0.00292311 -0.05915037 -0.03071619  0.03235309  0.01441281
 -0.04090465 -0.02592638 -0.04284985 -0.02995237  0.02111996  0.05727282
  0.00511311 -0.00723784 -0.00925619  0.00065344 -0.02023558 -0.04305566
 -0.04307346  0.04038222  0.02779632  0.01243097  0.02913731  0.02240142
 -0.03448755 -0.02864421 -0.00049999  0.02996351 -0.01520669 -0.04544495
  0.01394166  0.02117176]",0,0.9486647248268129,0.0513352639973163,neutral,Campaign strategies,0.0004667839384637,0.000153945031343,1.531245288788341e-05,0.0001631756022106,0.3380767703056335,6.908096838742495e-05,0.0007439135806635,0.0006585233495569999,0.0019241356058046,0.0001696992258075,0.0007742462912574,5.2218896598787985e-05,4.925779649056493e-06,0.00021244390518400003,9.118161869992036e-06,0.0013365362538024,1.1508532224979716e-05,0.0003134828584734,3.32850067934487e-05,5.76942074985709e-05,0.6320260167121887,0.0202511120587587,2.5818104404606853e-05,0.0021340225357562,0.0001542005484225,4.576448554871604e-05,5.645239434670657e-05,5.9813279221998534e-05,0.0001096083506126,4.892883953289129e-05,4.0558439650340006e-05,1.929351310536731e-05,0.0002655101416166,0.00020358298206700002,2.085319283651188e-05,0.0001452989818062,0.0001158087543444,2.481327464920469e-05,6.00447820033878e-05,1.317646251663973e-06,2.4013819711399265e-05,4.959913349011913e-05,0.0011326952371746,0.0001909247221192,0.8191252946853638,0.0385433919727802,0.032453503459692,0.0447178445756435,0.0651599839329719
"[ 4.74340530e-01 -1.63367534e-01 -4.18834978e-02 -8.72453256e-02
  1.37001290e-02 -7.98518168e-03  5.88740599e-02  4.07018141e-02
  6.42287605e-03  1.39877539e-02  2.75312053e-03 -4.42618410e-02
  1.45853733e-02  2.08874062e-02 -3.54717636e-02 -3.44797504e-02
 -1.95788694e-02 -3.76800591e-02 -5.81242713e-02  6.89244865e-02
 -1.16656105e-02 -5.19687671e-03 -5.08468925e-03  5.84475147e-03
 -1.36763007e-02  4.79259576e-03  2.63128675e-02 -4.23732270e-02
 -2.01658593e-02 -9.29448919e-03  4.05060227e-03 -7.70001330e-03
 -1.19564655e-02 -6.70585762e-04  1.61411643e-02  5.49661874e-03
  1.69085093e-02  4.15547033e-03 -7.17350679e-03  7.01755061e-03
 -4.91787357e-03  1.93586240e-02  8.62546677e-05  1.35487758e-02
 -1.61560983e-02 -6.29278943e-04  1.05561853e-02  1.65412383e-02
 -7.67403342e-03 -2.86037833e-02]",0,0.7989090085029602,0.2010909616947174,neutral,Women in politics,0.0001599921670276,0.0002645059430506,4.731736407848075e-05,0.0002554546808823,0.0290415976196527,4.672856448451057e-05,0.0002885533322114,0.0006673719035461,0.0010118809295818,0.0001438988401787,0.0073977974243462,0.0001212276765727,7.307931355171603e-06,8.799078204901889e-05,1.0356644452258479e-05,0.000114194022899,8.198323484975845e-06,8.93168689799495e-05,4.957384953740984e-05,1.4683069821330719e-05,0.9590686559677124,0.0005543445004149999,7.191106760728872e-06,0.0003673501196317,9.94519632513402e-06,4.908346818410792e-05,9.666181722423062e-05,1.8845632439479232e-05,3.5350723919691525e-05,6.852669321233407e-05,0.0001031477513606,2.5331004508188932e-05,2.567531555541791e-05,0.0001346146018477,2.9146634915377948e-05,0.0001798187004169,5.476358273881488e-05,2.730505548242945e-05,9.360699914395808e-05,9.92604896055127e-07,1.6243095160461962e-05,2.441256765450817e-05,0.0004083279636688,5.1756542234215885e-05,0.0599744915962219,0.007582661230117,0.0116168707609176,0.0194087773561477,0.9014171957969666
"[ 7.04780221e-01  4.91600257e-02  6.65567197e-02  1.31586181e-01
 -1.71897395e-02 -2.03661199e-02  6.28237411e-03 -7.44255842e-02
  2.18361268e-02  5.62659415e-02  7.80217750e-03  3.58686341e-02
 -1.72911932e-02 -6.79158664e-02  8.33198946e-02  1.53372204e-02
 -2.09360558e-02 -2.56078105e-02  9.47071413e-03  7.96649414e-03
  8.76675548e-02 -5.19388656e-02 -3.82218272e-02 -3.58244736e-02
 -2.08695368e-02 -6.16829600e-03  1.07761461e-02 -1.58553786e-02
  2.75155933e-02  1.73301579e-02  7.34425805e-04 -5.83642268e-03
  6.00098005e-03  1.35247834e-02  2.48431934e-03  1.45476236e-02
  1.37754631e-02 -1.43850471e-02  1.00040651e-02  8.30061701e-03
 -1.75946205e-02  1.16795916e-02 -2.44687093e-03  3.02141804e-03
  3.24938328e-03  1.03774661e-03 -6.21510888e-06 -4.76907770e-03
 -6.19301515e-03 -7.83234077e-03]",0,0.8250595927238464,0.1749404072761535,neutral,Campaign strategies,0.0002311417920282,0.0001653684739721,0.0001052528314176,0.0003192227450199,0.0017510832985863,0.0001400888577336,0.0001468668924644,0.0001073874227586,0.0002931104972958,0.000605109729804,0.0005346038960851,0.0001029239429044,7.020801149337785e-06,9.170378689304926e-06,0.0001687930780462,2.7789505111286413e-05,8.293154678540304e-05,2.3455111659131944e-05,6.444145401474088e-05,4.070726572535932e-05,0.9883262515068054,0.000591627031099,6.306677278189454e-06,0.0002373733150307,6.562943781318609e-06,0.0001214698932017,0.0057736122980713,1.0320126420992892e-05,0.0004448287363629,0.0001059401038219,0.0019152034074068,7.154062041081488e-05,0.0003761568805202,0.0009498435538262,6.890938675496727e-05,0.9835819005966188,0.0001117343563237,0.0002930561022367,0.0002305990492459,1.7051152099156752e-05,0.0001682706206338,0.0001106096970033,0.0036678726319223,0.0009397912072017,0.4532859623432159,0.1224899590015411,0.1550997048616409,0.2045854479074478,0.0645389035344123
"[ 6.93550807e-01 -1.71912577e-02  8.26760462e-02  1.90745894e-01
 -1.18137027e-01  9.83093263e-03 -1.21221387e-02 -2.52343877e-03
  6.12072802e-02 -2.36214762e-02 -1.86828355e-03 -4.83203560e-03
  1.60856601e-04 -1.43264961e-02  1.76407678e-02  1.97004170e-02
  2.07995281e-02  1.11588998e-02 -2.54441681e-03 -3.46040613e-02
  2.24185698e-02 -5.76525594e-03 -1.27564821e-02 -1.23340216e-03
 -6.28739176e-03 -1.40530236e-02  4.28047807e-03 -1.30924343e-02
  4.41870207e-03  2.63239849e-02  1.40800804e-02  2.66989790e-02
  7.72976698e-03  7.10998022e-03 -8.58462863e-03 -1.72703314e-03
 -3.61983336e-02 -1.97705441e-02  1.76832104e-02 -1.27628279e-03
 -1.91386851e-02  6.11486041e-03  1.92891341e-02  1.55987700e-02
 -1.13788833e-03 -9.90392318e-03  2.52530094e-03  7.77038871e-04
  6.45665658e-04  1.00150717e-02]",0,0.594592273235321,0.4054076671600342,neutral,Campaign strategies,0.0001117007705033,0.0004313769459258,2.4707671400392428e-05,0.0002295109588885,0.0295962654054164,1.2094278645236045e-05,0.0001833308924688,4.1062565287575126e-05,0.000126854647533,0.0001840819750213,0.0038122106343507,7.012957939878106e-05,8.552727194910402e-06,0.0001416382292518,9.96199196379166e-06,6.231437873793766e-05,8.114512638712768e-06,0.0001501333317719,2.945070082205348e-05,3.962763730669394e-05,0.9595145583152772,0.0003886063350364,2.4919534553191625e-05,0.0046411482617259,1.627216443012003e-05,3.524891144479625e-05,7.56392182665877e-05,3.0441598937613893e-05,3.7858153518754996e-05,6.704209954477847e-05,9.747315925778821e-05,2.371322261751629e-05,2.8757835025317042e-05,0.000119770564197,2.4290973669849336e-05,0.0002321204665349,5.365828837966546e-05,2.859462983906269e-05,8.199481817428023e-05,1.0073489420392434e-06,1.803574741643388e-05,2.442113873257768e-05,0.000396150862798,7.606482540722936e-05,0.4183631241321563,0.137375459074974,0.1174181327223777,0.1965143829584121,0.1303288787603378
